"Notes"	"Region"	"Region Code"	"Month Day, Year"	"Month Day, Year Code"	Avg Daily Max Air Temperature (F)	Avg Daily Min Air Temperature (F)	Avg Daily Max Heat Index (F)
	"Census Region 3: South"	"CENS-R3"	"Jan 21, 2010"	"2010/01/21"	59.78	44.90	Missing
	"Census Region 3: South"	"CENS-R3"	"Jan 22, 2010"	"2010/01/22"	58.76	42.74	Missing
	"Census Region 3: South"	"CENS-R3"	"Jan 23, 2010"	"2010/01/23"	62.17	41.53	Missing
	"Census Region 3: South"	"CENS-R3"	"Jan 24, 2010"	"2010/01/24"	60.03	43.59	Missing
	"Census Region 3: South"	"CENS-R3"	"Jan 25, 2010"	"2010/01/25"	54.55	36.34	Missing
	"Census Region 3: South"	"CENS-R3"	"Jan 26, 2010"	"2010/01/26"	46.70	32.14	Missing
	"Census Region 3: South"	"CENS-R3"	"Jan 27, 2010"	"2010/01/27"	50.07	30.82	Missing
	"Census Region 3: South"	"CENS-R3"	"Jan 28, 2010"	"2010/01/28"	51.16	33.82	Missing
	"Census Region 3: South"	"CENS-R3"	"Jan 29, 2010"	"2010/01/29"	43.12	30.80	Missing
	"Census Region 3: South"	"CENS-R3"	"Jan 30, 2010"	"2010/01/30"	34.54	21.97	Missing
	"Census Region 3: South"	"CENS-R3"	"Jan 31, 2010"	"2010/01/31"	35.82	17.41	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 01, 2010"	"2010/02/01"	41.81	23.13	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 02, 2010"	"2010/02/02"	47.07	34.17	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 03, 2010"	"2010/02/03"	46.17	32.00	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 04, 2010"	"2010/02/04"	48.25	34.90	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 05, 2010"	"2010/02/05"	46.45	38.24	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 06, 2010"	"2010/02/06"	42.51	29.46	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 07, 2010"	"2010/02/07"	40.61	24.95	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 08, 2010"	"2010/02/08"	47.51	29.73	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 09, 2010"	"2010/02/09"	42.73	25.08	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 10, 2010"	"2010/02/10"	37.27	23.94	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 11, 2010"	"2010/02/11"	36.89	25.89	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 12, 2010"	"2010/02/12"	34.92	22.12	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 13, 2010"	"2010/02/13"	40.05	23.25	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 14, 2010"	"2010/02/14"	46.89	28.12	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 15, 2010"	"2010/02/15"	39.18	25.40	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 16, 2010"	"2010/02/16"	38.22	25.67	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 17, 2010"	"2010/02/17"	40.07	26.09	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 18, 2010"	"2010/02/18"	45.20	28.01	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 19, 2010"	"2010/02/19"	49.70	28.90	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 20, 2010"	"2010/02/20"	53.80	32.84	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 21, 2010"	"2010/02/21"	61.91	40.31	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 22, 2010"	"2010/02/22"	55.11	41.10	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 23, 2010"	"2010/02/23"	45.63	37.12	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 24, 2010"	"2010/02/24"	41.65	29.78	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 25, 2010"	"2010/02/25"	43.20	27.24	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 26, 2010"	"2010/02/26"	43.68	31.23	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 27, 2010"	"2010/02/27"	47.04	32.89	Missing
	"Census Region 3: South"	"CENS-R3"	"Feb 28, 2010"	"2010/02/28"	50.27	32.87	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 01, 2010"	"2010/03/01"	48.86	35.49	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 02, 2010"	"2010/03/02"	45.06	36.06	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 03, 2010"	"2010/03/03"	46.59	34.58	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 04, 2010"	"2010/03/04"	50.55	30.87	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 05, 2010"	"2010/03/05"	53.01	32.15	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 06, 2010"	"2010/03/06"	55.78	31.89	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 07, 2010"	"2010/03/07"	58.18	34.95	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 08, 2010"	"2010/03/08"	61.02	44.45	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 09, 2010"	"2010/03/09"	66.70	46.37	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 10, 2010"	"2010/03/10"	71.14	50.41	81.32
	"Census Region 3: South"	"CENS-R3"	"Mar 11, 2010"	"2010/03/11"	70.55	51.89	80.21
	"Census Region 3: South"	"CENS-R3"	"Mar 12, 2010"	"2010/03/12"	61.97	47.10	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 13, 2010"	"2010/03/13"	55.72	42.31	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 14, 2010"	"2010/03/14"	58.25	43.30	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 15, 2010"	"2010/03/15"	58.28	43.36	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 16, 2010"	"2010/03/16"	57.61	45.01	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 17, 2010"	"2010/03/17"	59.34	46.41	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 18, 2010"	"2010/03/18"	63.85	43.15	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 19, 2010"	"2010/03/19"	67.07	41.87	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 20, 2010"	"2010/03/20"	69.04	43.86	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 21, 2010"	"2010/03/21"	56.91	43.80	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 22, 2010"	"2010/03/22"	58.17	41.19	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 23, 2010"	"2010/03/23"	64.77	42.19	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 24, 2010"	"2010/03/24"	69.10	43.08	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 25, 2010"	"2010/03/25"	65.12	49.67	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 26, 2010"	"2010/03/26"	58.47	39.46	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 27, 2010"	"2010/03/27"	64.63	38.12	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 28, 2010"	"2010/03/28"	59.39	44.69	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 29, 2010"	"2010/03/29"	59.41	43.87	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 30, 2010"	"2010/03/30"	65.02	43.10	Missing
	"Census Region 3: South"	"CENS-R3"	"Mar 31, 2010"	"2010/03/31"	71.59	43.01	80.53
	"Census Region 3: South"	"CENS-R3"	"Apr 01, 2010"	"2010/04/01"	74.44	47.09	Missing
	"Census Region 3: South"	"CENS-R3"	"Apr 02, 2010"	"2010/04/02"	76.42	51.88	82.52
	"Census Region 3: South"	"CENS-R3"	"Apr 03, 2010"	"2010/04/03"	74.87	55.50	83.44
	"Census Region 3: South"	"CENS-R3"	"Apr 04, 2010"	"2010/04/04"	79.04	54.15	91.08
	"Census Region 3: South"	"CENS-R3"	"Apr 05, 2010"	"2010/04/05"	81.01	54.99	83.79
	"Census Region 3: South"	"CENS-R3"	"Apr 06, 2010"	"2010/04/06"	79.59	57.23	82.82
	"Census Region 3: South"	"CENS-R3"	"Apr 07, 2010"	"2010/04/07"	79.77	56.88	83.85
	"Census Region 3: South"	"CENS-R3"	"Apr 08, 2010"	"2010/04/08"	67.67	46.85	82.03
	"Census Region 3: South"	"CENS-R3"	"Apr 09, 2010"	"2010/04/09"	63.98	41.82	Missing
	"Census Region 3: South"	"CENS-R3"	"Apr 10, 2010"	"2010/04/10"	69.13	44.08	Missing
	"Census Region 3: South"	"CENS-R3"	"Apr 11, 2010"	"2010/04/11"	74.50	47.56	79.86
	"Census Region 3: South"	"CENS-R3"	"Apr 12, 2010"	"2010/04/12"	76.09	49.68	80.95
	"Census Region 3: South"	"CENS-R3"	"Apr 13, 2010"	"2010/04/13"	76.56	51.05	81.48
	"Census Region 3: South"	"CENS-R3"	"Apr 14, 2010"	"2010/04/14"	77.08	51.10	82.05
	"Census Region 3: South"	"CENS-R3"	"Apr 15, 2010"	"2010/04/15"	79.64	55.31	81.86
	"Census Region 3: South"	"CENS-R3"	"Apr 16, 2010"	"2010/04/16"	79.35	55.81	81.98
	"Census Region 3: South"	"CENS-R3"	"Apr 17, 2010"	"2010/04/17"	69.12	48.97	81.18
	"Census Region 3: South"	"CENS-R3"	"Apr 18, 2010"	"2010/04/18"	64.52	46.28	Missing
	"Census Region 3: South"	"CENS-R3"	"Apr 19, 2010"	"2010/04/19"	64.33	48.21	Missing
	"Census Region 3: South"	"CENS-R3"	"Apr 20, 2010"	"2010/04/20"	65.41	50.34	Missing
	"Census Region 3: South"	"CENS-R3"	"Apr 21, 2010"	"2010/04/21"	70.98	50.77	Missing
	"Census Region 3: South"	"CENS-R3"	"Apr 22, 2010"	"2010/04/22"	75.70	52.11	83.21
	"Census Region 3: South"	"CENS-R3"	"Apr 23, 2010"	"2010/04/23"	75.93	56.18	88.09
	"Census Region 3: South"	"CENS-R3"	"Apr 24, 2010"	"2010/04/24"	75.67	57.24	87.83
	"Census Region 3: South"	"CENS-R3"	"Apr 25, 2010"	"2010/04/25"	74.74	54.08	82.30
	"Census Region 3: South"	"CENS-R3"	"Apr 26, 2010"	"2010/04/26"	68.08	50.86	81.00
	"Census Region 3: South"	"CENS-R3"	"Apr 27, 2010"	"2010/04/27"	64.08	45.61	Missing
	"Census Region 3: South"	"CENS-R3"	"Apr 28, 2010"	"2010/04/28"	68.05	42.33	Missing
	"Census Region 3: South"	"CENS-R3"	"Apr 29, 2010"	"2010/04/29"	75.52	48.79	83.74
	"Census Region 3: South"	"CENS-R3"	"Apr 30, 2010"	"2010/04/30"	82.73	59.65	96.82
	"Census Region 3: South"	"CENS-R3"	"May 01, 2010"	"2010/05/01"	81.04	65.06	95.33
	"Census Region 3: South"	"CENS-R3"	"May 02, 2010"	"2010/05/02"	80.60	65.11	91.47
	"Census Region 3: South"	"CENS-R3"	"May 03, 2010"	"2010/05/03"	81.21	60.99	87.03
	"Census Region 3: South"	"CENS-R3"	"May 04, 2010"	"2010/05/04"	82.09	58.24	86.73
	"Census Region 3: South"	"CENS-R3"	"May 05, 2010"	"2010/05/05"	84.32	57.80	86.47
	"Census Region 3: South"	"CENS-R3"	"May 06, 2010"	"2010/05/06"	82.59	57.76	89.92
	"Census Region 3: South"	"CENS-R3"	"May 07, 2010"	"2010/05/07"	86.28	57.37	91.80
	"Census Region 3: South"	"CENS-R3"	"May 08, 2010"	"2010/05/08"	71.13	51.79	85.24
	"Census Region 3: South"	"CENS-R3"	"May 09, 2010"	"2010/05/09"	63.66	48.83	81.23
	"Census Region 3: South"	"CENS-R3"	"May 10, 2010"	"2010/05/10"	72.35	49.64	88.70
	"Census Region 3: South"	"CENS-R3"	"May 11, 2010"	"2010/05/11"	80.13	57.12	93.63
	"Census Region 3: South"	"CENS-R3"	"May 12, 2010"	"2010/05/12"	84.71	64.95	91.81
	"Census Region 3: South"	"CENS-R3"	"May 13, 2010"	"2010/05/13"	85.35	66.64	93.26
	"Census Region 3: South"	"CENS-R3"	"May 14, 2010"	"2010/05/14"	84.33	64.86	91.90
	"Census Region 3: South"	"CENS-R3"	"May 15, 2010"	"2010/05/15"	79.26	63.17	88.08
	"Census Region 3: South"	"CENS-R3"	"May 16, 2010"	"2010/05/16"	77.86	65.05	89.79
	"Census Region 3: South"	"CENS-R3"	"May 17, 2010"	"2010/05/17"	79.03	63.94	94.10
	"Census Region 3: South"	"CENS-R3"	"May 18, 2010"	"2010/05/18"	74.47	60.57	92.92
	"Census Region 3: South"	"CENS-R3"	"May 19, 2010"	"2010/05/19"	75.87	60.67	95.77
	"Census Region 3: South"	"CENS-R3"	"May 20, 2010"	"2010/05/20"	80.50	61.98	94.98
	"Census Region 3: South"	"CENS-R3"	"May 21, 2010"	"2010/05/21"	84.48	65.76	97.32
	"Census Region 3: South"	"CENS-R3"	"May 22, 2010"	"2010/05/22"	85.67	68.12	96.66
	"Census Region 3: South"	"CENS-R3"	"May 23, 2010"	"2010/05/23"	87.72	67.98	95.56
	"Census Region 3: South"	"CENS-R3"	"May 24, 2010"	"2010/05/24"	86.67	69.00	93.99
	"Census Region 3: South"	"CENS-R3"	"May 25, 2010"	"2010/05/25"	85.50	68.58	91.04
	"Census Region 3: South"	"CENS-R3"	"May 26, 2010"	"2010/05/26"	86.34	69.49	90.78
	"Census Region 3: South"	"CENS-R3"	"May 27, 2010"	"2010/05/27"	87.38	69.16	92.15
	"Census Region 3: South"	"CENS-R3"	"May 28, 2010"	"2010/05/28"	86.28	69.11	91.79
	"Census Region 3: South"	"CENS-R3"	"May 29, 2010"	"2010/05/29"	86.19	69.29	90.50
	"Census Region 3: South"	"CENS-R3"	"May 30, 2010"	"2010/05/30"	86.62	69.14	91.11
	"Census Region 3: South"	"CENS-R3"	"May 31, 2010"	"2010/05/31"	85.65	70.62	92.31
	"Census Region 3: South"	"CENS-R3"	"Jun 01, 2010"	"2010/06/01"	86.82	71.50	94.13
	"Census Region 3: South"	"CENS-R3"	"Jun 02, 2010"	"2010/06/02"	87.95	69.77	94.89
	"Census Region 3: South"	"CENS-R3"	"Jun 03, 2010"	"2010/06/03"	86.11	69.73	92.74
	"Census Region 3: South"	"CENS-R3"	"Jun 04, 2010"	"2010/06/04"	85.48	72.01	92.00
	"Census Region 3: South"	"CENS-R3"	"Jun 05, 2010"	"2010/06/05"	88.61	72.82	97.92
	"Census Region 3: South"	"CENS-R3"	"Jun 06, 2010"	"2010/06/06"	88.79	68.41	99.34
	"Census Region 3: South"	"CENS-R3"	"Jun 07, 2010"	"2010/06/07"	85.67	67.16	98.38
	"Census Region 3: South"	"CENS-R3"	"Jun 08, 2010"	"2010/06/08"	86.17	68.68	98.35
	"Census Region 3: South"	"CENS-R3"	"Jun 09, 2010"	"2010/06/09"	88.05	71.15	99.23
	"Census Region 3: South"	"CENS-R3"	"Jun 10, 2010"	"2010/06/10"	89.14	72.91	96.22
	"Census Region 3: South"	"CENS-R3"	"Jun 11, 2010"	"2010/06/11"	90.97	71.79	101.01
	"Census Region 3: South"	"CENS-R3"	"Jun 12, 2010"	"2010/06/12"	92.76	73.91	103.91
	"Census Region 3: South"	"CENS-R3"	"Jun 13, 2010"	"2010/06/13"	92.35	75.89	102.66
	"Census Region 3: South"	"CENS-R3"	"Jun 14, 2010"	"2010/06/14"	93.05	74.71	103.49
	"Census Region 3: South"	"CENS-R3"	"Jun 15, 2010"	"2010/06/15"	90.35	75.18	100.59
	"Census Region 3: South"	"CENS-R3"	"Jun 16, 2010"	"2010/06/16"	90.38	74.78	99.01
	"Census Region 3: South"	"CENS-R3"	"Jun 17, 2010"	"2010/06/17"	90.44	74.78	100.26
	"Census Region 3: South"	"CENS-R3"	"Jun 18, 2010"	"2010/06/18"	92.47	73.34	104.00
	"Census Region 3: South"	"CENS-R3"	"Jun 19, 2010"	"2010/06/19"	92.37	74.21	101.53
	"Census Region 3: South"	"CENS-R3"	"Jun 20, 2010"	"2010/06/20"	92.69	75.45	101.75
	"Census Region 3: South"	"CENS-R3"	"Jun 21, 2010"	"2010/06/21"	93.77	76.08	104.10
	"Census Region 3: South"	"CENS-R3"	"Jun 22, 2010"	"2010/06/22"	93.84	75.87	104.11
	"Census Region 3: South"	"CENS-R3"	"Jun 23, 2010"	"2010/06/23"	90.99	75.47	101.72
	"Census Region 3: South"	"CENS-R3"	"Jun 24, 2010"	"2010/06/24"	91.03	75.09	100.61
	"Census Region 3: South"	"CENS-R3"	"Jun 25, 2010"	"2010/06/25"	92.12	75.13	101.80
	"Census Region 3: South"	"CENS-R3"	"Jun 26, 2010"	"2010/06/26"	93.82	76.21	103.93
	"Census Region 3: South"	"CENS-R3"	"Jun 27, 2010"	"2010/06/27"	92.59	76.22	102.78
	"Census Region 3: South"	"CENS-R3"	"Jun 28, 2010"	"2010/06/28"	90.15	74.19	99.07
	"Census Region 3: South"	"CENS-R3"	"Jun 29, 2010"	"2010/06/29"	87.56	71.03	93.33
	"Census Region 3: South"	"CENS-R3"	"Jun 30, 2010"	"2010/06/30"	83.42	67.32	93.12
	"Census Region 3: South"	"CENS-R3"	"Jul 01, 2010"	"2010/07/01"	82.22	64.51	97.12
	"Census Region 3: South"	"CENS-R3"	"Jul 02, 2010"	"2010/07/02"	83.88	63.86	92.44
	"Census Region 3: South"	"CENS-R3"	"Jul 03, 2010"	"2010/07/03"	89.20	66.49	98.11
	"Census Region 3: South"	"CENS-R3"	"Jul 04, 2010"	"2010/07/04"	88.92	71.56	96.46
	"Census Region 3: South"	"CENS-R3"	"Jul 05, 2010"	"2010/07/05"	91.25	71.74	98.06
	"Census Region 3: South"	"CENS-R3"	"Jul 06, 2010"	"2010/07/06"	88.56	70.28	96.81
	"Census Region 3: South"	"CENS-R3"	"Jul 07, 2010"	"2010/07/07"	90.11	73.76	98.82
	"Census Region 3: South"	"CENS-R3"	"Jul 08, 2010"	"2010/07/08"	91.61	74.92	101.24
	"Census Region 3: South"	"CENS-R3"	"Jul 09, 2010"	"2010/07/09"	89.83	75.88	97.61
	"Census Region 3: South"	"CENS-R3"	"Jul 10, 2010"	"2010/07/10"	88.92	75.25	96.25
	"Census Region 3: South"	"CENS-R3"	"Jul 11, 2010"	"2010/07/11"	90.36	73.99	98.45
	"Census Region 3: South"	"CENS-R3"	"Jul 12, 2010"	"2010/07/12"	91.76	73.67	100.14
	"Census Region 3: South"	"CENS-R3"	"Jul 13, 2010"	"2010/07/13"	89.21	73.98	101.90
	"Census Region 3: South"	"CENS-R3"	"Jul 14, 2010"	"2010/07/14"	92.44	72.73	99.69
	"Census Region 3: South"	"CENS-R3"	"Jul 15, 2010"	"2010/07/15"	95.92	73.78	106.44
	"Census Region 3: South"	"CENS-R3"	"Jul 16, 2010"	"2010/07/16"	94.02	76.22	104.37
	"Census Region 3: South"	"CENS-R3"	"Jul 17, 2010"	"2010/07/17"	89.09	75.79	98.97
	"Census Region 3: South"	"CENS-R3"	"Jul 18, 2010"	"2010/07/18"	89.36	74.12	97.44
	"Census Region 3: South"	"CENS-R3"	"Jul 19, 2010"	"2010/07/19"	91.01	75.00	101.36
	"Census Region 3: South"	"CENS-R3"	"Jul 20, 2010"	"2010/07/20"	90.54	75.34	98.99
	"Census Region 3: South"	"CENS-R3"	"Jul 21, 2010"	"2010/07/21"	91.42	76.32	101.44
	"Census Region 3: South"	"CENS-R3"	"Jul 22, 2010"	"2010/07/22"	92.81	76.35	102.78
	"Census Region 3: South"	"CENS-R3"	"Jul 23, 2010"	"2010/07/23"	96.38	76.29	106.43
	"Census Region 3: South"	"CENS-R3"	"Jul 24, 2010"	"2010/07/24"	96.13	75.08	106.01
	"Census Region 3: South"	"CENS-R3"	"Jul 25, 2010"	"2010/07/25"	94.56	76.77	105.68
	"Census Region 3: South"	"CENS-R3"	"Jul 26, 2010"	"2010/07/26"	91.13	76.22	99.60
	"Census Region 3: South"	"CENS-R3"	"Jul 27, 2010"	"2010/07/27"	89.22	73.61	97.18
	"Census Region 3: South"	"CENS-R3"	"Jul 28, 2010"	"2010/07/28"	90.04	73.60	97.95
	"Census Region 3: South"	"CENS-R3"	"Jul 29, 2010"	"2010/07/29"	92.99	75.08	100.81
	"Census Region 3: South"	"CENS-R3"	"Jul 30, 2010"	"2010/07/30"	92.38	73.24	98.57
	"Census Region 3: South"	"CENS-R3"	"Jul 31, 2010"	"2010/07/31"	93.97	72.60	101.57
	"Census Region 3: South"	"CENS-R3"	"Aug 01, 2010"	"2010/08/01"	95.80	75.45	106.01
	"Census Region 3: South"	"CENS-R3"	"Aug 02, 2010"	"2010/08/02"	97.58	75.84	106.98
	"Census Region 3: South"	"CENS-R3"	"Aug 03, 2010"	"2010/08/03"	96.70	77.31	108.93
	"Census Region 3: South"	"CENS-R3"	"Aug 04, 2010"	"2010/08/04"	97.96	79.20	112.32
	"Census Region 3: South"	"CENS-R3"	"Aug 05, 2010"	"2010/08/05"	93.83	78.31	102.99
	"Census Region 3: South"	"CENS-R3"	"Aug 06, 2010"	"2010/08/06"	91.12	74.27	96.83
	"Census Region 3: South"	"CENS-R3"	"Aug 07, 2010"	"2010/08/07"	90.79	72.69	96.02
	"Census Region 3: South"	"CENS-R3"	"Aug 08, 2010"	"2010/08/08"	93.21	73.71	101.59
	"Census Region 3: South"	"CENS-R3"	"Aug 09, 2010"	"2010/08/09"	94.66	75.48	105.42
	"Census Region 3: South"	"CENS-R3"	"Aug 10, 2010"	"2010/08/10"	95.08	78.58	105.70
	"Census Region 3: South"	"CENS-R3"	"Aug 11, 2010"	"2010/08/11"	93.79	79.49	103.36
	"Census Region 3: South"	"CENS-R3"	"Aug 12, 2010"	"2010/08/12"	95.28	79.42	107.41
	"Census Region 3: South"	"CENS-R3"	"Aug 13, 2010"	"2010/08/13"	93.86	78.58	106.54
	"Census Region 3: South"	"CENS-R3"	"Aug 14, 2010"	"2010/08/14"	93.62	77.18	106.76
	"Census Region 3: South"	"CENS-R3"	"Aug 15, 2010"	"2010/08/15"	94.42	77.90	109.29
	"Census Region 3: South"	"CENS-R3"	"Aug 16, 2010"	"2010/08/16"	91.23	75.38	100.05
	"Census Region 3: South"	"CENS-R3"	"Aug 17, 2010"	"2010/08/17"	90.56	72.58	97.82
	"Census Region 3: South"	"CENS-R3"	"Aug 18, 2010"	"2010/08/18"	86.24	73.83	99.84
	"Census Region 3: South"	"CENS-R3"	"Aug 19, 2010"	"2010/08/19"	89.64	72.60	99.19
	"Census Region 3: South"	"CENS-R3"	"Aug 20, 2010"	"2010/08/20"	92.28	71.89	99.15
	"Census Region 3: South"	"CENS-R3"	"Aug 21, 2010"	"2010/08/21"	94.05	73.65	104.04
	"Census Region 3: South"	"CENS-R3"	"Aug 22, 2010"	"2010/08/22"	93.80	75.16	103.15
	"Census Region 3: South"	"CENS-R3"	"Aug 23, 2010"	"2010/08/23"	89.65	72.84	96.73
	"Census Region 3: South"	"CENS-R3"	"Aug 24, 2010"	"2010/08/24"	88.50	69.09	95.98
	"Census Region 3: South"	"CENS-R3"	"Aug 25, 2010"	"2010/08/25"	88.14	65.53	93.35
	"Census Region 3: South"	"CENS-R3"	"Aug 26, 2010"	"2010/08/26"	87.82	64.21	89.90
	"Census Region 3: South"	"CENS-R3"	"Aug 27, 2010"	"2010/08/27"	87.77	62.28	90.39
	"Census Region 3: South"	"CENS-R3"	"Aug 28, 2010"	"2010/08/28"	88.51	66.60	94.84
	"Census Region 3: South"	"CENS-R3"	"Aug 29, 2010"	"2010/08/29"	87.57	71.10	93.34
	"Census Region 3: South"	"CENS-R3"	"Aug 30, 2010"	"2010/08/30"	89.04	72.77	94.76
	"Census Region 3: South"	"CENS-R3"	"Aug 31, 2010"	"2010/08/31"	90.17	71.72	95.04
	"Census Region 3: South"	"CENS-R3"	"Sep 01, 2010"	"2010/09/01"	90.84	70.20	96.10
	"Census Region 3: South"	"CENS-R3"	"Sep 02, 2010"	"2010/09/02"	91.87	70.21	95.18
	"Census Region 3: South"	"CENS-R3"	"Sep 03, 2010"	"2010/09/03"	88.41	65.81	92.45
	"Census Region 3: South"	"CENS-R3"	"Sep 04, 2010"	"2010/09/04"	80.43	61.23	87.60
	"Census Region 3: South"	"CENS-R3"	"Sep 05, 2010"	"2010/09/05"	83.36	57.31	89.41
	"Census Region 3: South"	"CENS-R3"	"Sep 06, 2010"	"2010/09/06"	88.20	60.32	92.27
	"Census Region 3: South"	"CENS-R3"	"Sep 07, 2010"	"2010/09/07"	91.13	67.73	97.11
	"Census Region 3: South"	"CENS-R3"	"Sep 08, 2010"	"2010/09/08"	88.23	68.10	94.44
	"Census Region 3: South"	"CENS-R3"	"Sep 09, 2010"	"2010/09/09"	85.02	64.96	99.43
	"Census Region 3: South"	"CENS-R3"	"Sep 10, 2010"	"2010/09/10"	82.94	67.76	104.40
	"Census Region 3: South"	"CENS-R3"	"Sep 11, 2010"	"2010/09/11"	89.63	69.09	100.67
	"Census Region 3: South"	"CENS-R3"	"Sep 12, 2010"	"2010/09/12"	85.95	67.43	99.26
	"Census Region 3: South"	"CENS-R3"	"Sep 13, 2010"	"2010/09/13"	89.45	62.23	89.72
	"Census Region 3: South"	"CENS-R3"	"Sep 14, 2010"	"2010/09/14"	89.40	59.98	89.99
	"Census Region 3: South"	"CENS-R3"	"Sep 15, 2010"	"2010/09/15"	91.29	64.79	94.52
	"Census Region 3: South"	"CENS-R3"	"Sep 16, 2010"	"2010/09/16"	90.10	69.12	96.65
	"Census Region 3: South"	"CENS-R3"	"Sep 17, 2010"	"2010/09/17"	88.01	66.68	97.23
	"Census Region 3: South"	"CENS-R3"	"Sep 18, 2010"	"2010/09/18"	89.91	64.14	94.38
	"Census Region 3: South"	"CENS-R3"	"Sep 19, 2010"	"2010/09/19"	91.65	66.83	93.55
	"Census Region 3: South"	"CENS-R3"	"Sep 20, 2010"	"2010/09/20"	89.47	67.56	93.80
	"Census Region 3: South"	"CENS-R3"	"Sep 21, 2010"	"2010/09/21"	90.82	65.91	95.25
	"Census Region 3: South"	"CENS-R3"	"Sep 22, 2010"	"2010/09/22"	91.76	70.55	95.82
	"Census Region 3: South"	"CENS-R3"	"Sep 23, 2010"	"2010/09/23"	92.34	70.22	96.33
	"Census Region 3: South"	"CENS-R3"	"Sep 24, 2010"	"2010/09/24"	90.62	70.10	95.30
	"Census Region 3: South"	"CENS-R3"	"Sep 25, 2010"	"2010/09/25"	85.19	64.79	93.53
	"Census Region 3: South"	"CENS-R3"	"Sep 26, 2010"	"2010/09/26"	78.70	61.30	91.39
	"Census Region 3: South"	"CENS-R3"	"Sep 27, 2010"	"2010/09/27"	72.16	56.03	80.40
	"Census Region 3: South"	"CENS-R3"	"Sep 28, 2010"	"2010/09/28"	77.18	53.45	82.83
	"Census Region 3: South"	"CENS-R3"	"Sep 29, 2010"	"2010/09/29"	81.34	54.36	85.38
	"Census Region 3: South"	"CENS-R3"	"Sep 30, 2010"	"2010/09/30"	83.20	55.26	85.90
	"Census Region 3: South"	"CENS-R3"	"Oct 01, 2010"	"2010/10/01"	78.74	52.66	84.91
	"Census Region 3: South"	"CENS-R3"	"Oct 02, 2010"	"2010/10/02"	77.53	47.46	82.59
	"Census Region 3: South"	"CENS-R3"	"Oct 03, 2010"	"2010/10/03"	67.43	47.19	79.58
	"Census Region 3: South"	"CENS-R3"	"Oct 04, 2010"	"2010/10/04"	66.68	43.41	Missing
	"Census Region 3: South"	"CENS-R3"	"Oct 05, 2010"	"2010/10/05"	69.55	41.77	78.49
